DIA,ESTADO / O.R.,MEXICANOS REPATRIADOS,ADULTOS,MENORES,NNA NO ACOMPAÑADOS,NNA ACOMPAÑADOS,TERRESTRES,VUELOS PRIM,,,,,,
22/11/2025,BAJA CALIFORNIA,91,87,4,3,1,91,0,,,,,,
22/11/2025,CHIAPAS,129,111,18,18,0,0,129,,,,,,
22/11/2025,CHIHUAHUA,19,18,1,1,0,19,0,,,,,,
22/11/2025,COAHUILA,100,100,0,0,0,100,0,,,,,,
22/11/2025,SONORA,61,60,1,0,1,61,0,,,,,,
22/11/2025,TAMAULIPAS,283,283,0,0,0,283,0,,,,,,
23/11/2025,BAJA CALIFORNIA,18,17,1,0,1,18,0,,,,,,
23/11/2025,CHIHUAHUA,105,104,1,1,0,105,0,,,,,,
23/11/2025,COAHUILA,32,28,4,0,4,32,0,,,,,,
23/11/2025,SONORA,51,49,2,2,0,51,0,,,,,,
23/11/2025,TAMAULIPAS,88,88,0,0,0,88,0,,,,,,
24/11/2025,BAJA CALIFORNIA,32,28,4,2,2,32,0,,,,,,
24/11/2025,CHIHUAHUA,70,68,2,2,0,70,0,,,,,,
24/11/2025,COAHUILA,32,32,0,0,0,32,0,,,,,,
24/11/2025,SONORA,52,50,2,2,0,52,0,,,,,,
24/11/2025,TABASCO,128,120,8,7,1,0,128,,,,,,
24/11/2025,TAMAULIPAS,206,204,2,2,0,206,0,,,,,,
25/11/2025,BAJA CALIFORNIA,59,58,1,0,1,59,0,,,,,,
25/11/2025,CHIHUAHUA,84,83,1,1,0,84,0,,,,,,
25/11/2025,COAHUILA,80,80,0,0,0,80,0,,,,,,
25/11/2025,SONORA,103,100,3,2,1,103,0,,,,,,
25/11/2025,TAMAULIPAS,211,211,0,0,0,211,0,,,,,,
26/11/2025,BAJA CALIFORNIA,75,73,2,2,0,75,0,,,,,,
26/11/2025,CHIHUAHUA,134,133,1,0,1,134,0,,,,,,
26/11/2025,COAHUILA,81,80,1,0,1,81,0,,,,,,
26/11/2025,SONORA,104,103,1,0,1,104,0,,,,,,
26/11/2025,TABASCO,80,66,14,11,3,0,80,,,,,,
26/11/2025,TAMAULIPAS,88,88,0,0,0,88,0,,,,,,
27/11/2025,BAJA CALIFORNIA,45,44,1,0,1,45,0,,,,,,
27/11/2025,CHIHUAHUA,100,95,5,5,0,100,0,,,,,,
27/11/2025,COAHUILA,97,91,6,0,6,97,0,,,,,,
27/11/2025,SONORA,85,81,4,0,4,85,0,,,,,,
27/11/2025,TAMAULIPAS,9,9,0,0,0,9,0,,,,,,
28/11/2025,BAJA CALIFORNIA,40,38,2,0,2,40,0,,,,,,
28/11/2025,CHIAPAS,85,68,17,14,3,0,85,,,,,,
28/11/2025,CHIHUAHUA,119,115,4,3,1,119,0,,,,,,
28/11/2025,COAHUILA,43,43,0,0,0,43,0,,,,,,
28/11/2025,SONORA,42,41,1,0,1,42,0,,,,,,
28/11/2025,TAMAULIPAS,5,4,1,1,0,5,0,,,,,,
29/11/2025,BAJA CALIFORNIA,38,33,5,0,5,38,0,,,,,,
29/11/2025,CHIAPAS,161,150,11,11,0,0,161,,,,,,
29/11/2025,CHIHUAHUA,135,133,2,2,0,135,0,,,,,,
29/11/2025,COAHUILA,42,42,0,0,0,42,0,,,,,,
29/11/2025,SONORA,22,18,4,3,1,22,0,,,,,,
29/11/2025,TAMAULIPAS,9,9,0,0,0,9,0,,,,,,
30/11/2025,BAJA CALIFORNIA,18,16,2,0,2,18,0,,,,,,
30/11/2025,CHIHUAHUA,110,92,18,14,4,110,0,,,,,,
30/11/2025,COAHUILA,20,20,0,0,0,20,0,,,,,,
30/11/2025,SONORA,41,41,0,0,0,41,0,,,,,,
30/11/2025,TAMAULIPAS,1,1,0,0,0,1,0,,,,,,
01/12/2025,BAJA CALIFORNIA,35,35,0,0,0,35,0,,,,,,
01/12/2025,CHIHUAHUA,168,158,10,8,2,168,0,,,,,,
01/12/2025,COAHUILA,9,9,0,0,0,9,0,,,,,,
01/12/2025,SONORA,29,29,0,0,0,29,0,,,,,,
01/12/2025,TABASCO,94,94,0,0,0,0,94,,,,,,
01/12/2025,TAMAULIPAS,14,14,0,0,0,14,0,,,,,,
02/12/2025,BAJA CALIFORNIA,52,52,0,0,0,52,0,,,,,,
02/12/2025,CHIHUAHUA,91,89,2,2,0,91,0,,,,,,
02/12/2025,COAHUILA,47,47,0,0,0,47,0,,,,,,
02/12/2025,SONORA,54,52,2,2,0,54,0,,,,,,
02/12/2025,TABASCO,186,185,1,1,0,0,186,,,,,,
02/12/2025,TAMAULIPAS,27,27,0,0,0,27,0,,,,,,
03/12/2025,BAJA CALIFORNIA,82,72,10,1,9,82,0,,,,,,
03/12/2025,CHIHUAHUA,120,119,1,1,0,120,0,,,,,,
03/12/2025,COAHUILA,87,81,6,0,6,87,0,,,,,,
03/12/2025,SONORA,41,41,0,0,0,41,0,,,,,,
03/12/2025,TABASCO,172,156,16,9,7,0,172,,,,,,
03/12/2025,TAMAULIPAS,18,17,1,1,0,18,0,,,,,,
04/12/2025,BAJA CALIFORNIA,53,51,2,1,1,53,0,,,,,,
04/12/2025,CHIAPAS,252,244,8,8,0,0,252,,,,,,
04/12/2025,CHIHUAHUA,103,102,1,1,0,103,0,,,,,,
04/12/2025,COAHUILA,57,56,1,0,1,57,0,,,,,,
04/12/2025,SONORA,107,100,7,6,1,107,0,,,,,,
04/12/2025,TAMAULIPAS,20,20,0,0,0,20,0,,,,,,
05/12/2025,BAJA CALIFORNIA,104,101,3,0,3,104,0,,,,,,
05/12/2025,CHIAPAS,155,138,17,14,3,0,155,,,,,,
05/12/2025,CHIHUAHUA,212,211,1,1,0,212,0,,,,,,
05/12/2025,COAHUILA,69,67,2,0,2,69,0,,,,,,
05/12/2025,SONORA,124,122,2,1,1,124,0,,,,,,
05/12/2025,TAMAULIPAS,72,69,3,0,3,72,0,,,,,,
06/12/2025,BAJA CALIFORNIA,81,73,8,2,6,81,0,,,,,,
06/12/2025,CHIAPAS,171,162,9,9,0,0,171,,,,,,
06/12/2025,CHIHUAHUA,81,81,0,0,0,81,0,,,,,,
06/12/2025,COAHUILA,68,68,0,0,0,68,0,,,,,,
06/12/2025,SONORA,99,99,0,0,0,99,0,,,,,,
06/12/2025,TAMAULIPAS,8,8,0,0,0,8,0,,,,,,
07/12/2025,BAJA CALIFORNIA,38,36,2,1,1,38,0,,,,,,
07/12/2025,CHIHUAHUA,152,149,3,3,0,152,0,,,,,,
07/12/2025,COAHUILA,38,37,1,0,1,38,0,,,,,,
07/12/2025,SONORA,48,43,5,4,1,48,0,,,,,,
07/12/2025,TAMAULIPAS,4,4,0,0,0,4,0,,,,,,
08/12/2025,BAJA CALIFORNIA,48,47,1,1,0,48,0,,,,,,
08/12/2025,CHIHUAHUA,138,132,6,6,0,138,0,,,,,,
08/12/2025,COAHUILA,20,20,0,0,0,20,0,,,,,,
08/12/2025,SONORA,120,117,3,2,1,120,0,,,,,,
08/12/2025,TABASCO,97,86,11,8,3,0,97,,,,,,
08/12/2025,TAMAULIPAS,14,12,2,0,2,14,0,,,,,,
09/12/2025,BAJA CALIFORNIA,77,76,1,1,0,77,0,,,,,,
09/12/2025,CHIHUAHUA,156,152,4,3,1,156,0,,,,,,
09/12/2025,COAHUILA,65,65,0,0,0,65,0,,,,,,
09/12/2025,SONORA,199,198,1,1,0,199,0,,,,,,
09/12/2025,TABASCO,62,57,5,5,0,0,62,,,,,,
09/12/2025,TAMAULIPAS,28,27,1,1,0,28,0,,,,,,
10/12/2025,BAJA CALIFORNIA,72,71,1,0,1,72,0,,,,,,
10/12/2025,CHIHUAHUA,116,115,1,1,0,116,0,,,,,,
10/12/2025,COAHUILA,66,64,2,0,2,66,0,,,,,,
10/12/2025,SONORA,58,56,2,2,0,58,0,,,,,,
10/12/2025,TABASCO,48,46,2,0,2,0,48,,,,,,
10/12/2025,TAMAULIPAS,103,102,1,1,0,103,0,,,,,,
11/12/2025,BAJA CALIFORNIA,72,68,4,1,3,72,0,,,,,,
11/12/2025,CHIAPAS,130,113,17,14,3,0,130,,,,,,
11/12/2025,CHIHUAHUA,118,118,0,0,0,118,0,,,,,,
11/12/2025,COAHUILA,75,73,2,0,2,75,0,,,,,,
11/12/2025,SONORA,127,125,2,1,1,127,0,,,,,,
11/12/2025,TAMAULIPAS,92,91,1,1,0,92,0,,,,,,
12/12/2025,BAJA CALIFORNIA,64,61,3,2,1,64,0,,,,,,
12/12/2025,CHIAPAS,143,133,10,10,0,0,143,,,,,,
12/12/2025,CHIHUAHUA,176,176,0,0,0,176,0,,,,,,
12/12/2025,COAHUILA,104,103,1,0,1,104,0,,,,,,
12/12/2025,SONORA,106,104,2,1,1,106,0,,,,,,
12/12/2025,TAMAULIPAS,103,101,2,0,2,103,0,,,,,,
13/12/2025,BAJA CALIFORNIA,62,60,2,0,2,62,0,,,,,,
13/12/2025,CHIAPAS,51,35,16,14,2,0,51,,,,,,
13/12/2025,CHIHUAHUA,58,58,0,0,0,58,0,,,,,,
13/12/2025,COAHUILA,94,93,1,0,1,94,0,,,,,,
13/12/2025,SONORA,120,119,1,1,0,120,0,,,,,,
13/12/2025,TAMAULIPAS,312,312,0,0,0,312,0,,,,,,
14/12/2025,BAJA CALIFORNIA,24,22,2,1,1,24,0,,,,,,
14/12/2025,CHIAPAS,97,91,6,5,1,0,97,,,,,,
14/12/2025,CHIHUAHUA,53,49,4,4,0,53,0,,,,,,
14/12/2025,COAHUILA,35,30,5,0,5,35,0,,,,,,
14/12/2025,SONORA,73,73,0,0,0,73,0,,,,,,
14/12/2025,TAMAULIPAS,115,115,0,0,0,115,0,,,,,,
15/12/2025,BAJA CALIFORNIA,33,31,2,1,1,33,0,,,,,,
15/12/2025,CHIHUAHUA,174,174,0,0,0,174,0,,,,,,
15/12/2025,COAHUILA,17,17,0,0,0,17,0,,,,,,
15/12/2025,SONORA,107,106,1,1,0,107,0,,,,,,
15/12/2025,TABASCO,71,66,5,4,1,0,71,,,,,,
15/12/2025,TAMAULIPAS,132,132,0,0,0,132,0,,,,,,
16/12/2025,BAJA CALIFORNIA,73,67,6,2,4,73,0,,,,,,
16/12/2025,CHIHUAHUA,166,166,0,0,0,166,0,,,,,,
16/12/2025,COAHUILA,56,56,0,0,0,56,0,,,,,,
16/12/2025,SONORA,141,138,3,1,2,141,0,,,,,,
16/12/2025,TAMAULIPAS,242,242,0,0,0,242,0,,,,,,
17/12/2025,BAJA CALIFORNIA,70,70,0,0,0,70,0,,,,,,
17/12/2025,CHIHUAHUA,147,142,5,2,3,147,0,,,,,,
17/12/2025,COAHUILA,56,56,0,0,0,56,0,,,,,,
17/12/2025,SONORA,165,165,0,0,0,165,0,,,,,,
17/12/2025,TABASCO,131,101,30,19,11,0,131,,,,,,
17/12/2025,TAMAULIPAS,256,255,1,1,0,256,0,,,,,,
18/12/2025,BAJA CALIFORNIA,78,76,2,2,0,78,0,,,,,,
18/12/2025,CHIAPAS,73,64,9,7,2,0,73,,,,,,
18/12/2025,CHIHUAHUA,186,185,1,1,0,186,0,,,,,,
18/12/2025,COAHUILA,69,69,0,0,0,69,0,,,,,,
18/12/2025,SONORA,91,89,2,2,0,91,0,,,,,,
18/12/2025,TAMAULIPAS,188,188,0,0,0,188,0,,,,,,
19/12/2025,BAJA CALIFORNIA,108,103,5,1,4,108,0,,,,,,
19/12/2025,CHIAPAS,84,68,16,15,1,0,84,,,,,,
19/12/2025,CHIHUAHUA,151,151,0,0,0,151,0,,,,,,
19/12/2025,COAHUILA,96,91,5,0,5,96,0,,,,,,
19/12/2025,SONORA,129,127,2,0,2,129,0,,,,,,
19/12/2025,TAMAULIPAS,164,163,1,0,1,164,0,,,,,,
20/12/2025,BAJA CALIFORNIA,68,64,4,0,4,68,0,,,,,,
20/12/2025,CHIAPAS,48,38,10,9,1,0,48,,,,,,
20/12/2025,CHIHUAHUA,84,82,2,2,0,84,0,,,,,,
20/12/2025,COAHUILA,78,78,0,0,0,78,0,,,,,,
20/12/2025,SONORA,121,117,4,4,0,121,0,,,,,,
20/12/2025,TAMAULIPAS,158,158,0,0,0,158,0,,,,,,
21/12/2025,BAJA CALIFORNIA,25,23,2,1,1,25,0,,,,,,
21/12/2025,CHIHUAHUA,114,113,1,1,0,114,0,,,,,,
21/12/2025,COAHUILA,33,32,1,1,0,33,0,,,,,,
21/12/2025,SONORA,52,49,3,3,0,52,0,,,,,,
21/12/2025,TAMAULIPAS,131,131,0,0,0,131,0,,,,,,
22/12/2025,BAJA CALIFORNIA,36,35,1,0,1,36,0,,,,,,
22/12/2025,CHIHUAHUA,145,141,4,4,0,145,0,,,,,,
22/12/2025,COAHUILA,18,18,0,0,0,18,0,,,,,,
22/12/2025,SONORA,67,66,1,1,0,67,0,,,,,,
22/12/2025,TABASCO,94,82,12,6,6,0,94,,,,,,
22/12/2025,TAMAULIPAS,127,122,5,2,3,127,0,,,,,,
23/12/2025,BAJA CALIFORNIA,78,74,4,0,4,78,0,,,,,,
23/12/2025,CHIHUAHUA,190,186,4,4,0,190,0,,,,,,
23/12/2025,COAHUILA,64,64,0,0,0,64,0,,,,,,
23/12/2025,SONORA,70,68,2,2,0,70,0,,,,,,
23/12/2025,TAMAULIPAS,240,239,1,1,0,240,0,,,,,,
24/12/2025,BAJA CALIFORNIA,82,79,3,3,0,82,0,,,,,,
24/12/2025,CHIHUAHUA,204,198,6,6,0,204,0,,,,,,
24/12/2025,COAHUILA,61,54,7,0,7,61,0,,,,,,
24/12/2025,SONORA,49,45,4,1,3,49,0,,,,,,
24/12/2025,TABASCO,70,63,7,6,1,0,70,,,,,,
24/12/2025,TAMAULIPAS,150,150,0,0,0,150,0,,,,,,
25/12/2025,BAJA CALIFORNIA,12,11,1,1,0,12,0,,,,,,
25/12/2025,CHIHUAHUA,55,53,2,1,1,55,0,,,,,,
25/12/2025,COAHUILA,33,30,3,0,3,33,0,,,,,,
25/12/2025,SONORA,32,29,3,2,1,32,0,,,,,,
25/12/2025,TAMAULIPAS,79,79,0,0,0,79,0,,,,,,
26/12/2025,BAJA CALIFORNIA,23,20,3,3,0,23,0,,,,,,
26/12/2025,CHIAPAS,72,67,5,3,2,0,72,,,,,,
26/12/2025,CHIHUAHUA,147,146,1,1,0,147,0,,,,,,
26/12/2025,COAHUILA,30,25,5,2,3,30,0,,,,,,
26/12/2025,SONORA,146,142,4,4,0,146,0,,,,,,
26/12/2025,TAMAULIPAS,142,140,2,2,0,142,0,,,,,,
27/12/2025,BAJA CALIFORNIA,25,24,1,1,0,25,0,,,,,,
27/12/2025,CHIHUAHUA,51,51,0,0,0,51,0,,,,,,
27/12/2025,COAHUILA,50,50,0,0,0,50,0,,,,,,
27/12/2025,SONORA,64,62,2,1,1,64,0,,,,,,
27/12/2025,TAMAULIPAS,51,46,5,5,0,51,0,,,,,,
28/12/2025,BAJA CALIFORNIA,41,40,1,0,1,41,0,,,,,,
28/12/2025,CHIHUAHUA,48,47,1,1,0,48,0,,,,,,
28/12/2025,COAHUILA,32,31,1,0,1,32,0,,,,,,
28/12/2025,SONORA,12,11,1,1,0,12,0,,,,,,
28/12/2025,TAMAULIPAS,51,51,0,0,0,51,0,,,,,,
29/12/2025,BAJA CALIFORNIA,50,42,8,8,0,50,0,,,,,,
29/12/2025,CHIHUAHUA,125,123,2,2,0,125,0,,,,,,
29/12/2025,COAHUILA,11,11,0,0,0,11,0,,,,,,
29/12/2025,SONORA,24,21,3,3,0,24,0,,,,,,
29/12/2025,TABASCO,38,29,9,8,1,0,38,,,,,,
29/12/2025,TAMAULIPAS,145,145,0,0,0,145,0,,,,,,
30/12/2025,BAJA CALIFORNIA,80,73,7,4,3,80,0,,,,,,
30/12/2025,CHIHUAHUA,166,166,0,0,0,166,0,,,,,,
30/12/2025,COAHUILA,58,56,2,2,0,58,0,,,,,,
30/12/2025,SONORA,59,54,5,1,4,59,0,,,,,,
30/12/2025,TAMAULIPAS,100,99,1,0,1,100,0,,,,,,
31/12/2025,BAJA CALIFORNIA,89,86,3,3,0,89,0,,,,,,
31/12/2025,CHIHUAHUA,126,125,1,1,0,126,0,,,,,,
31/12/2025,COAHUILA,78,77,1,0,1,78,0,,,,,,
31/12/2025,SONORA,90,88,2,1,1,90,0,,,,,,
31/12/2025,TABASCO,129,113,16,12,4,0,129,,,,,,
31/12/2025,TAMAULIPAS,123,123,0,0,0,123,0,,,,,,
01/01/2026,BAJA CALIFORNIA,31,25,6,6,0,31,0,,,,,,
01/01/2026,CHIHUAHUA,63,63,0,0,0,63,0,,,,,,
01/01/2026,COAHUILA,75,74,1,0,1,75,0,,,,,,
01/01/2026,SONORA,63,63,0,0,0,63,0,,,,,,
01/01/2026,TAMAULIPAS,74,73,1,1,0,74,0,,,,,,
02/01/2026,BAJA CALIFORNIA,23,23,0,0,0,23,0,,,,,,
02/01/2026,CHIHUAHUA,89,89,0,0,0,89,0,,,,,,
02/01/2026,COAHUILA,39,39,0,0,0,39,0,,,,,,
02/01/2026,SONORA,22,22,0,0,0,22,0,,,,,,
02/01/2026,TAMAULIPAS,113,113,0,0,0,113,0,,,,,,
02/01/2026,CHIAPAS,121,107,14,13,1,0,121,,,,,,
03/01/2026,BAJA CALIFORNIA,37,33,4,4,0,37,0,,,,,,
03/01/2026,CHIHUAHUA,42,42,0,0,0,42,0,,,,,,
03/01/2026,COAHUILA,31,30,1,0,1,31,0,,,,,,
03/01/2026,SONORA,124,123,1,1,0,124,0,,,,,,
03/01/2026,TAMAULIPAS,122,122,0,0,0,122,0,,,,,,
04/01/2026,BAJA CALIFORNIA,10,9,1,1,0,10,0,,,,,,
04/01/2026,CHIHUAHUA,75,71,4,4,0,75,0,,,,,,
04/01/2026,COAHUILA,23,23,0,0,0,23,0,,,,,,
04/01/2026,SONORA,19,18,1,1,0,19,0,,,,,,
04/01/2026,TAMAULIPAS,77,74,3,3,0,77,0,,,,,,
05/01/2026,BAJA CALIFORNIA,23,21,2,1,1,23,0,,,,,,
05/01/2026,CHIHUAHUA,66,66,0,0,0,66,0,,,,,,
05/01/2026,COAHUILA,27,25,2,0,2,27,0,,,,,,
05/01/2026,SONORA,20,20,0,0,0,20,0,,,,,,
05/01/2026,TAMAULIPAS,116,116,0,0,0,116,0,,,,,,
06/01/2026,BAJA CALIFORNIA,59,55,4,0,4,59,0,,,,,,
06/01/2026,CHIHUAHUA,60,57,3,3,0,60,0,,,,,,
06/01/2026,COAHUILA,42,42,0,0,0,42,0,,,,,,
06/01/2026,SONORA,68,62,6,3,3,68,0,,,,,,
06/01/2026,TAMAULIPAS,109,104,5,1,4,109,0,,,,,,
06/01/2026,TABASCO,106,93,13,7,6,0,106,,,,,,
07/01/2026,BAJA CALIFORNIA,62,61,1,1,0,62,0,,,,,,
07/01/2026,CHIHUAHUA,82,82,0,0,0,82,0,,,,,,
07/01/2026,COAHUILA,47,46,1,0,1,47,0,,,,,,
07/01/2026,SONORA,78,76,2,1,1,78,0,,,,,,
07/01/2026,TAMAULIPAS,99,98,1,1,0,99,0,,,,,,
07/01/2026,TABASCO,91,77,14,12,2,0,91,,,,,,
08/01/2026,BAJA CALIFORNIA,62,59,3,0,3,62,0,,,,,,
08/01/2026,CHIHUAHUA,82,80,2,2,0,82,0,,,,,,
08/01/2026,COAHUILA,70,68,2,0,2,70,0,,,,,,
08/01/2026,SONORA,56,56,0,0,0,56,0,,,,,,
08/01/2026,TAMAULIPAS,235,234,1,1,0,235,0,,,,,,
09/01/2026,BAJA CALIFORNIA,75,72,3,2,1,75,0,,,,,,
09/01/2026,CHIHUAHUA,113,112,1,1,0,113,0,,,,,,
09/01/2026,COAHUILA,94,88,6,0,6,94,0,,,,,,
09/01/2026,SONORA,81,75,6,6,0,81,0,,,,,,
09/01/2026,TAMAULIPAS,187,187,0,0,0,187,0,,,,,,
09/01/2026,CHIAPAS,132,127,5,5,0,0,132,,,,,,
10/01/2026,BAJA CALIFORNIA,62,58,4,4,0,62,0,,,,,,
10/01/2026,CHIHUAHUA,26,25,1,1,0,26,0,,,,,,
10/01/2026,COAHUILA,91,91,0,0,0,91,0,,,,,,
10/01/2026,SONORA,64,62,2,2,0,64,0,,,,,,
10/01/2026,TAMAULIPAS,90,90,0,0,0,90,0,,,,,,
10/01/2026,CHIAPAS,114,105,9,9,0,0,114,,,,,,
11/01/2026,BAJA CALIFORNIA,14,13,1,0,1,14,0,,,,,,
11/01/2026,CHIHUAHUA,84,80,4,4,0,84,0,,,,,,
11/01/2026,COAHUILA,35,35,0,0,0,35,0,,,,,,
11/01/2026,SONORA,18,18,0,0,0,18,0,,,,,,
11/01/2026,TAMAULIPAS,96,96,0,0,0,96,0,,,,,,
12/01/2026,BAJA CALIFORNIA,40,39,1,0,1,40,0,,,,,,
12/01/2026,CHIHUAHUA,54,54,0,0,0,54,0,,,,,,
12/01/2026,COAHUILA,28,25,3,0,3,28,0,,,,,,
12/01/2026,SONORA,61,59,2,2,0,61,0,,,,,,
12/01/2026,TAMAULIPAS,180,178,2,2,0,180,0,,,,,,
12/01/2026,TABASCO,99,86,13,7,6,0,99,,,,,,
13/01/2026,BAJA CALIFORNIA,63,62,1,0,1,63,0,,,,,,
13/01/2026,CHIHUAHUA,86,81,5,3,2,86,0,,,,,,
13/01/2026,COAHUILA,54,53,1,0,1,54,0,,,,,,
13/01/2026,SONORA,66,65,1,1,0,66,0,,,,,,
13/01/2026,TAMAULIPAS,144,143,1,1,0,144,0,,,,,,
14/01/2026,BAJA CALIFORNIA,84,81,3,3,0,84,0,,,,,,
14/01/2026,CHIHUAHUA,107,105,2,2,0,107,0,,,,,,
14/01/2026,COAHUILA,103,99,4,0,4,103,0,,,,,,
14/01/2026,SONORA,89,89,0,0,0,89,0,,,,,,
14/01/2026,TAMAULIPAS,90,89,1,1,0,90,0,,,,,,
14/01/2026,TABASCO,102,94,8,6,2,0,102,,,,,,
15/01/2026,BAJA CALIFORNIA,65,60,5,4,1,65,0,,,,,,
15/01/2026,CHIHUAHUA,97,96,1,1,0,97,0,,,,,,
15/01/2026,COAHUILA,73,70,3,0,3,73,0,,,,,,
15/01/2026,SONORA,53,48,5,3,2,53,0,,,,,,
15/01/2026,TAMAULIPAS,277,275,2,2,0,277,0,,,,,,
15/01/2026,CHIAPAS,92,82,10,7,3,0,92,,,,,,
16/01/2026,BAJA CALIFORNIA,83,78,5,0,5,83,0,,,,,,
16/01/2026,CHIHUAHUA,85,85,0,0,0,85,0,,,,,,
16/01/2026,COAHUILA,98,94,4,2,2,98,0,,,,,,
16/01/2026,SONORA,52,49,3,2,1,52,0,,,,,,
16/01/2026,TAMAULIPAS,191,191,0,0,0,191,0,,,,,,
17/01/2026,BAJA CALIFORNIA,57,49,8,7,1,57,0,,,,,,
17/01/2026,CHIHUAHUA,149,148,1,1,0,149,0,,,,,,
17/01/2026,COAHUILA,82,82,0,0,0,82,0,,,,,,
17/01/2026,SONORA,136,134,2,2,0,136,0,,,,,,
17/01/2026,TAMAULIPAS,160,160,0,0,0,160,0,,,,,,
17/01/2026,CHIAPAS,172,156,16,14,2,0,172,,,,,,
18/01/2026,BAJA CALIFORNIA,29,26,3,3,0,29,0,,,,,,
18/01/2026,CHIHUAHUA,101,99,2,2,0,101,0,,,,,,
18/01/2026,COAHUILA,73,73,0,0,0,73,0,,,,,,
18/01/2026,SONORA,28,28,0,0,0,28,0,,,,,,
18/01/2026,TAMAULIPAS,346,346,0,0,0,346,0,,,,,,
19/01/2026,BAJA CALIFORNIA,45,43,2,2,0,45,0,,,,,,
19/01/2026,CHIHUAHUA,87,86,1,1,0,87,0,,,,,,
19/01/2026,COAHUILA,24,24,0,0,0,24,0,,,,,,
19/01/2026,SONORA,43,42,1,1,0,43,0,,,,,,
19/01/2026,TAMAULIPAS,135,135,0,0,0,135,0,,,,,,
19/01/2026,TABASCO,104,95,9,8,1,0,104,,,,,,
20/01/2026,BAJA CALIFORNIA,41,38,3,3,0,41,0,,,,,,
20/01/2026,CHIHUAHUA,74,72,2,2,0,74,0,,,,,,
20/01/2026,COAHUILA,62,61,1,0,1,62,0,,,,,,
20/01/2026,SONORA,21,21,0,0,0,21,0,,,,,,
20/01/2026,TAMAULIPAS,128,125,3,3,0,128,0,,,,,,
21/01/2026,BAJA CALIFORNIA,92,88,4,2,2,92,0,,,,,,
21/01/2026,CHIHUAHUA,104,101,3,3,0,104,0,,,,,,
21/01/2026,COAHUILA,85,82,3,0,3,85,0,,,,,,
21/01/2026,SONORA,73,72,1,1,0,73,0,,,,,,
21/01/2026,TAMAULIPAS,194,193,1,0,1,194,0,,,,,,
21/01/2026,TABASCO,101,84,17,14,3,0,101,,,,,,
22/01/2026,BAJA CALIFORNIA,72,63,9,5,4,72,0,,,,,,
22/01/2026,CHIHUAHUA,79,76,3,1,2,79,0,,,,,,
22/01/2026,COAHUILA,74,72,2,0,2,74,0,,,,,,
22/01/2026,SONORA,56,54,2,2,0,56,0,,,,,,
22/01/2026,TAMAULIPAS,165,165,0,0,0,165,0,,,,,,
22/01/2026,CHIAPAS,72,68,4,3,1,0,72,,,,,,
23/01/2026,BAJA CALIFORNIA,73,71,2,2,0,73,0,,,,,,
23/01/2026,CHIHUAHUA,82,80,2,2,0,82,0,,,,,,
23/01/2026,COAHUILA,50,49,1,0,1,50,0,,,,,,
23/01/2026,SONORA,57,55,2,2,0,57,0,,,,,,
23/01/2026,TAMAULIPAS,158,156,2,0,2,158,0,,,,,,
24/01/2026,BAJA CALIFORNIA,65,58,7,4,3,65,0,,,,,,
24/01/2026,CHIHUAHUA,75,72,3,3,0,75,0,,,,,,
24/01/2026,COAHUILA,47,47,0,0,0,47,0,,,,,,
24/01/2026,SONORA,71,68,3,3,0,71,0,,,,,,
24/01/2026,TAMAULIPAS,203,203,0,0,0,203,0,,,,,,
24/01/2026,CHIAPAS,137,115,22,22,0,0,137,,,,,,
25/01/2026,BAJA CALIFORNIA,21,21,0,0,0,21,0,,,,,,
25/01/2026,CHIHUAHUA,120,116,4,4,0,120,0,,,,,,
25/01/2026,COAHUILA,40,40,0,0,0,40,0,,,,,,
25/01/2026,SONORA,34,34,0,0,0,34,0,,,,,,
25/01/2026,TAMAULIPAS,33,33,0,0,0,33,0,,,,,,
26/01/2026,BAJA CALIFORNIA,47,44,3,1,2,47,0,,,,,,
26/01/2026,CHIHUAHUA,93,89,4,4,0,93,0,,,,,,
26/01/2026,COAHUILA,23,21,2,0,2,23,0,,,,,,
26/01/2026,SONORA,30,29,1,1,0,30,0,,,,,,
26/01/2026,TAMAULIPAS,163,163,0,0,0,163,0,,,,,,
26/01/2026,TABASCO,116,100,16,16,0,0,116,,,,,,
27/01/2026,BAJA CALIFORNIA,66,62,4,4,0,66,0,,,,,,
27/01/2026,CHIHUAHUA,131,129,2,2,0,131,0,,,,,,
27/01/2026,COAHUILA,15,15,0,0,0,15,0,,,,,,
27/01/2026,SONORA,45,45,0,0,0,45,0,,,,,,
27/01/2026,TAMAULIPAS,246,246,0,0,0,246,0,,,,,,
28/01/2026,BAJA CALIFORNIA,81,78,3,3,0,81,0,,,,,,
28/01/2026,CHIHUAHUA,61,59,2,1,1,61,0,,,,,,
28/01/2026,COAHUILA,82,82,0,0,0,82,0,,,,,,
28/01/2026,SONORA,35,31,4,3,1,35,0,,,,,,
28/01/2026,TAMAULIPAS,88,85,3,2,1,88,0,,,,,,
28/01/2026,TABASCO,120,111,9,9,0,0,120,,,,,,
29/01/2026,BAJA CALIFORNIA,63,61,2,2,0,63,0,,,,,,
29/01/2026,CHIHUAHUA,89,85,4,4,0,89,0,,,,,,
29/01/2026,COAHUILA,64,64,0,0,0,64,0,,,,,,
29/01/2026,SONORA,58,49,9,4,5,58,0,,,,,,
29/01/2026,TAMAULIPAS,178,170,8,4,4,178,0,,,,,,
