DIA,ESTADO / O.R.,NACIONALIDAD,EXTRANJEROS RECIBIDOS DE EE.UU.,ADULTOS,MENORES
20/08/2025,SONORA,HAITÍ,1,1,0
20/08/2025,CHIHUAHUA,CUBA,14,14,0
20/08/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,10,10,0
20/08/2025,CHIHUAHUA,NICARAGUA,4,4,0
20/08/2025,CHIHUAHUA,HAITÍ,1,1,0
21/08/2025,CHIHUAHUA,HONDURAS,1,1,0
21/08/2025,SONORA,GUATEMALA,6,6,0
21/08/2025,SONORA,EL SALVADOR,2,2,0
21/08/2025,SONORA,CUBA,5,5,0
21/08/2025,SONORA,NICARAGUA,1,1,0
21/08/2025,SONORA,HAITÍ,3,3,0
22/08/2025,SONORA,CUBA,1,1,0
22/08/2025,TAMAULIPAS,EL SALVADOR,1,1,0
22/08/2025,TAMAULIPAS,CUBA,17,16,1
22/08/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,45,45,0
22/08/2025,TAMAULIPAS,NICARAGUA,7,7,0
22/08/2025,TAMAULIPAS,HAITÍ,1,1,0
23/08/2025,SONORA,GUATEMALA,19,19,0
23/08/2025,SONORA,HONDURAS,10,10,0
23/08/2025,SONORA,EL SALVADOR,3,3,0
23/08/2025,SONORA,CUBA,1,1,0
23/08/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,5,5,0
23/08/2025,SONORA,HAITÍ,1,1,0
23/08/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
25/08/2025,SONORA,HONDURAS,1,1,0
25/08/2025,SONORA,GUATEMALA,3,3,0
25/08/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
25/08/2025,SONORA,CUBA,4,4,0
25/08/2025,COAHUILA,HONDURAS,4,2,2
25/08/2025,CHIHUAHUA,CUBA,9,9,0
26/08/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
26/08/2025,SONORA,HONDURAS,1,1,0
26/08/2025,SONORA,CUBA,1,1,0
26/08/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,6,6,0
26/08/2025,CHIHUAHUA,CUBA,8,8,0
26/08/2025,CHIHUAHUA,NICARAGUA,1,1,0
26/08/2025,CHIHUAHUA,HAITÍ,1,1,0
27/08/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,4,0
27/08/2025,CHIHUAHUA,CUBA,5,5,0
27/08/2025,CHIHUAHUA,NICARAGUA,1,1,0
27/08/2025,SONORA,HONDURAS,2,2,0
27/08/2025,SONORA,GUATEMALA,2,2,0
27/08/2025,SONORA,EL SALVADOR,1,1,0
27/08/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
27/08/2025,SONORA,CUBA,6,6,0
27/08/2025,COAHUILA,HONDURAS,2,1,1
28/08/2025,SONORA,GUATEMALA,6,6,0
28/08/2025,SONORA,HONDURAS,3,3,0
28/08/2025,SONORA,EL SALVADOR,1,1,0
28/08/2025,COAHUILA,CUBA,3,1,2
28/08/2025,BAJA CALIFORNIA,EL SALVADOR,1,1,0
29/08/2025,CHIHUAHUA,GUATEMALA,1,1,0
29/08/2025,SONORA,HONDURAS,2,2,0
29/08/2025,SONORA,GUATEMALA,9,6,3
29/08/2025,SONORA,EL SALVADOR,1,1,0
29/08/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
29/08/2025,SONORA,CUBA,15,15,0
29/08/2025,TAMAULIPAS,HONDURAS,2,2,0
29/08/2025,TAMAULIPAS,GUATEMALA,1,1,0
29/08/2025,TAMAULIPAS,EL SALVADOR,6,6,0
29/08/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,19,19,0
29/08/2025,TAMAULIPAS,CUBA,54,54,0
29/08/2025,TAMAULIPAS,NICARAGUA,7,7,0
29/08/2025,TAMAULIPAS,HAITÍ,1,1,0
29/08/2025,TAMAULIPAS,REPÚBLICA ISLÁMICA DEL IRÁN,1,1,0
29/08/2025,TAMAULIPAS,ESTADOS UNIDOS DE AMÉRICA,1,0,1
30/08/2025,SONORA,GUATEMALA,7,6,1
30/08/2025,SONORA,HONDURAS,1,1,0
30/08/2025,SONORA,CUBA,3,3,0
30/08/2025,CHIHUAHUA,GUATEMALA,3,1,2
31/08/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
01/09/2025,CHIHUAHUA,CUBA,12,12,0
01/09/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,4,0
01/09/2025,CHIHUAHUA,HAITÍ,10,10,0
01/09/2025,SONORA,GUATEMALA,12,12,0
01/09/2025,SONORA,HONDURAS,2,2,0
01/09/2025,SONORA,CUBA,27,27,0
01/09/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,3,0
02/09/2025,CHIHUAHUA,CUBA,13,13,0
02/09/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
02/09/2025,CHIHUAHUA,HAITÍ,2,2,0
02/09/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,1,1
02/09/2025,SONORA,CUBA,6,6,0
03/09/2025,SONORA,GUATEMALA,5,4,1
03/09/2025,SONORA,HONDURAS,4,3,1
03/09/2025,SONORA,CUBA,2,2,0
03/09/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
03/09/2025,SONORA,NICARAGUA,3,3,0
03/09/2025,SONORA,HAITÍ,1,1,0
03/09/2025,BAJA CALIFORNIA,CUBA,46,46,0
03/09/2025,CHIHUAHUA,GUATEMALA,1,1,0
03/09/2025,CHIHUAHUA,CUBA,4,4,0
04/09/2025,SONORA,CUBA,3,3,0
04/09/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
04/09/2025,CHIHUAHUA,CUBA,16,16,0
05/09/2025,SONORA,GUATEMALA,9,9,0
05/09/2025,SONORA,HONDURAS,3,3,0
05/09/2025,SONORA,EL SALVADOR,4,4,0
05/09/2025,SONORA,CUBA,13,13,0
05/09/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
05/09/2025,SONORA,NICARAGUA,2,2,0
05/09/2025,SONORA,HAITÍ,1,1,0
05/09/2025,BAJA CALIFORNIA,GUATEMALA,5,5,0
05/09/2025,BAJA CALIFORNIA,HONDURAS,2,2,0
05/09/2025,BAJA CALIFORNIA,EL SALVADOR,2,2,0
05/09/2025,BAJA CALIFORNIA,CUBA,51,51,0
05/09/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
05/09/2025,BAJA CALIFORNIA,NICARAGUA,1,1,0
05/09/2025,TAMAULIPAS,GUATEMALA,6,6,0
05/09/2025,TAMAULIPAS,HONDURAS,6,6,0
05/09/2025,TAMAULIPAS,EL SALVADOR,5,5,0
05/09/2025,TAMAULIPAS,CUBA,56,55,1
05/09/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,13,11,2
05/09/2025,TAMAULIPAS,NICARAGUA,6,6,0
05/09/2025,TAMAULIPAS,HAITÍ,2,2,0
06/09/2025,SONORA,GUATEMALA,1,1,0
06/09/2025,SONORA,EL SALVADOR,1,1,0
06/09/2025,SONORA,CUBA,2,2,0
06/09/2025,SONORA,HAITÍ,1,1,0
07/09/2025,SONORA,GUATEMALA,1,1,0
08/09/2025,CHIHUAHUA,GUATEMALA,1,1,0
08/09/2025,CHIHUAHUA,HONDURAS,1,1,0
08/09/2025,CHIHUAHUA,CUBA,15,15,0
08/09/2025,SONORA,GUATEMALA,9,8,1
08/09/2025,SONORA,HONDURAS,1,1,0
08/09/2025,SONORA,CUBA,22,22,0
08/09/2025,SONORA,NICARAGUA,2,2,0
08/09/2025,SONORA,HAITÍ,1,1,0
08/09/2025,BAJA CALIFORNIA,GUATEMALA,11,11,0
08/09/2025,BAJA CALIFORNIA,HONDURAS,1,1,0
08/09/2025,BAJA CALIFORNIA,EL SALVADOR,4,4,0
08/09/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,6,6,0
09/09/2025,SONORA,GUATEMALA,2,2,0
09/09/2025,SONORA,CUBA,6,6,0
10/09/2025,SONORA,GUATEMALA,9,9,0
10/09/2025,SONORA,HONDURAS,7,7,0
10/09/2025,SONORA,EL SALVADOR,1,1,0
10/09/2025,SONORA,CUBA,12,12,0
10/09/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,5,5,0
10/09/2025,SONORA,NICARAGUA,1,1,0
10/09/2025,SONORA,HAITÍ,1,1,0
10/09/2025,BAJA CALIFORNIA,GUATEMALA,5,5,0
10/09/2025,BAJA CALIFORNIA,HONDURAS,6,6,0
10/09/2025,BAJA CALIFORNIA,EL SALVADOR,3,3,0
10/09/2025,BAJA CALIFORNIA,CUBA,36,36,0
10/09/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
10/09/2025,BAJA CALIFORNIA,NICARAGUA,2,2,0
10/09/2025,BAJA CALIFORNIA,HAITÍ,1,1,0
10/09/2025,CHIHUAHUA,CUBA,10,10,0
11/09/2025,SONORA,GUATEMALA,1,1,0
11/09/2025,SONORA,EL SALVADOR,1,1,0
11/09/2025,SONORA,CUBA,4,4,0
12/09/2025,SONORA,GUATEMALA,25,24,1
12/09/2025,SONORA,HONDURAS,4,4,0
12/09/2025,SONORA,EL SALVADOR,4,4,0
12/09/2025,SONORA,CUBA,7,7,0
12/09/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,12,12,0
12/09/2025,SONORA,NICARAGUA,3,3,0
12/09/2025,SONORA,HAITÍ,2,2,0
12/09/2025,CHIHUAHUA,GUATEMALA,1,1,0
12/09/2025,CHIHUAHUA,HONDURAS,1,1,0
12/09/2025,TAMAULIPAS,GUATEMALA,5,5,0
12/09/2025,TAMAULIPAS,HONDURAS,17,17,0
12/09/2025,TAMAULIPAS,EL SALVADOR,5,5,0
12/09/2025,TAMAULIPAS,CUBA,11,11,0
12/09/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,3,0
12/09/2025,TAMAULIPAS,NICARAGUA,2,2,0
12/09/2025,TAMAULIPAS,HAITÍ,2,2,0
13/09/2025,SONORA,CUBA,3,3,0
13/09/2025,BAJA CALIFORNIA,CUBA,1,1,0
15/09/2025,SONORA,GUATEMALA,8,8,0
15/09/2025,SONORA,HONDURAS,1,1,0
15/09/2025,SONORA,CUBA,8,8,0
15/09/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,3,0
15/09/2025,SONORA,NICARAGUA,5,5,0
15/09/2025,SONORA,HAITÍ,0,0,0
15/09/2025,BAJA CALIFORNIA,GUATEMALA,8,8,0
15/09/2025,BAJA CALIFORNIA,HONDURAS,3,3,0
15/09/2025,BAJA CALIFORNIA,EL SALVADOR,2,2,0
15/09/2025,BAJA CALIFORNIA,CUBA,12,12,0
15/09/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
15/09/2025,BAJA CALIFORNIA,NICARAGUA,3,3,0
15/09/2025,BAJA CALIFORNIA,HAITÍ,1,1,0
15/09/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,2,2
15/09/2025,CHIHUAHUA,NICARAGUA,2,1,1
15/09/2025,TAMAULIPAS,HONDURAS,1,1,0
15/09/2025,TAMAULIPAS,CUBA,25,25,0
15/09/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
15/09/2025,TAMAULIPAS,NICARAGUA,1,1,0
16/09/2025,SONORA,GUATEMALA,1,1,0
16/09/2025,SONORA,CUBA,3,3,0
16/09/2025,SONORA,HAITÍ,1,1,0
17/09/2025,BAJA CALIFORNIA,CUBA,33,33,0
17/09/2025,SONORA,GUATEMALA,8,8,0
17/09/2025,SONORA,HONDURAS,3,3,0
17/09/2025,SONORA,EL SALVADOR,2,2,0
17/09/2025,SONORA,CUBA,7,7,0
17/09/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,6,6,0
17/09/2025,SONORA,NICARAGUA,3,3,0
17/09/2025,CHIHUAHUA,GUATEMALA,1,1,0
17/09/2025,CHIHUAHUA,EL SALVADOR,1,1,0
17/09/2025,CHIHUAHUA,CUBA,18,18,0
17/09/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,4,0
17/09/2025,CHIHUAHUA,NICARAGUA,3,3,0
17/09/2025,CHIHUAHUA,HAITÍ,4,4,0
18/09/2025,SONORA,EL SALVADOR,1,1,0
18/09/2025,SONORA,CUBA,4,4,0
18/09/2025,BAJA CALIFORNIA,GUATEMALA,7,7,0
18/09/2025,BAJA CALIFORNIA,HONDURAS,5,5,0
18/09/2025,BAJA CALIFORNIA,EL SALVADOR,4,4,0
18/09/2025,BAJA CALIFORNIA,CUBA,1,1,0
18/09/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,5,5,0
18/09/2025,BAJA CALIFORNIA,NICARAGUA,0,0,0
18/09/2025,BAJA CALIFORNIA,HAITÍ,5,5,0
18/09/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,5,3,2
19/09/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,15,15,0
19/09/2025,TAMAULIPAS,NICARAGUA,13,13,0
19/09/2025,TAMAULIPAS,CUBA,34,33,1
19/09/2025,TAMAULIPAS,HAITÍ,1,1,0
19/09/2025,TAMAULIPAS,HONDURAS,10,10,0
19/09/2025,TAMAULIPAS,EL SALVADOR,5,5,0
19/09/2025,TAMAULIPAS,GUATEMALA,8,8,0
19/09/2025,SONORA,CUBA,18,18,0
19/09/2025,SONORA,GUATEMALA,7,7,0
19/09/2025,SONORA,HONDURAS,3,3,0
19/09/2025,SONORA,NICARAGUA,3,3,0
19/09/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,8,8,0
20/09/2025,SONORA,CUBA,4,4,0
22/09/2025,SONORA,GUATEMALA,8,6,2
22/09/2025,SONORA,HONDURAS,2,2,0
22/09/2025,SONORA,EL SALVADOR,6,6,0
22/09/2025,SONORA,CUBA,9,9,0
22/09/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,6,6,0
22/09/2025,SONORA,NICARAGUA,2,2,0
22/09/2025,BAJA CALIFORNIA,GUATEMALA,2,2,0
22/09/2025,BAJA CALIFORNIA,CUBA,11,11,0
22/09/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,5,5,0
22/09/2025,BAJA CALIFORNIA,HAITÍ,1,1,0
22/09/2025,CHIHUAHUA,HONDURAS,2,2,0
22/09/2025,CHIHUAHUA,CUBA,13,13,0
22/09/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,3,0
22/09/2025,CHIHUAHUA,NICARAGUA,1,1,0
22/09/2025,CHIHUAHUA,HAITÍ,1,1,0
23/09/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,1,1
23/09/2025,SONORA,CUBA,4,4,0
23/09/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
23/09/2025,SONORA,GUATEMALA,1,1,0
24/09/2025,BAJA CALIFORNIA,GUATEMALA,6,6,0
24/09/2025,BAJA CALIFORNIA,HONDURAS,2,2,0
24/09/2025,BAJA CALIFORNIA,CUBA,3,3,0
24/09/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,9,9,0
24/09/2025,BAJA CALIFORNIA,NICARAGUA,4,4,0
24/09/2025,CHIHUAHUA,GUATEMALA,2,2,0
24/09/2025,CHIHUAHUA,HONDURAS,1,1,0
24/09/2025,CHIHUAHUA,CUBA,6,6,0
24/09/2025,CHIHUAHUA,NICARAGUA,6,6,0
24/09/2025,CHIHUAHUA,HAITÍ,1,1,0
24/09/2025,SONORA,GUATEMALA,25,25,0
24/09/2025,SONORA,HONDURAS,10,10,0
24/09/2025,SONORA,EL SALVADOR,4,4,0
24/09/2025,SONORA,CUBA,2,2,0
24/09/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,9,9,0
24/09/2025,SONORA,NICARAGUA,4,4,0
25/09/2025,SONORA,GUATEMALA,5,4,1
25/09/2025,SONORA,HONDURAS,2,2,0
25/09/2025,SONORA,CUBA,6,6,0
25/09/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
25/09/2025,SONORA,NICARAGUA,1,1,0
26/09/2025,SONORA,GUATEMALA,13,11,2
26/09/2025,SONORA,HONDURAS,3,3,0
26/09/2025,SONORA,CUBA,6,6,0
26/09/2025,SONORA,NICARAGUA,1,1,0
26/09/2025,TAMAULIPAS,GUATEMALA,1,1,0
26/09/2025,TAMAULIPAS,HONDURAS,5,5,0
26/09/2025,TAMAULIPAS,EL SALVADOR,7,7,0
26/09/2025,TAMAULIPAS,CUBA,36,35,1
26/09/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,8,8,0
26/09/2025,TAMAULIPAS,NICARAGUA,4,4,0
26/09/2025,TAMAULIPAS,HAITÍ,3,3,0
27/09/2025,BAJA CALIFORNIA,EL SALVADOR,3,1,2
29/09/2025,CHIHUAHUA,CUBA,9,9,0
29/09/2025,BAJA CALIFORNIA,GUATEMALA,7,7,0
29/09/2025,BAJA CALIFORNIA,HONDURAS,1,1,0
29/09/2025,BAJA CALIFORNIA,EL SALVADOR,2,2,0
29/09/2025,BAJA CALIFORNIA,CUBA,7,7,0
29/09/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,8,8,0
29/09/2025,BAJA CALIFORNIA,NICARAGUA,3,3,0
29/09/2025,BAJA CALIFORNIA,HAITÍ,1,1,0
29/09/2025,SONORA,GUATEMALA,9,8,1
29/09/2025,SONORA,HONDURAS,1,1,0
29/09/2025,SONORA,EL SALVADOR,1,1,0
29/09/2025,SONORA,CUBA,2,2,0
29/09/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
29/09/2025,SONORA,NICARAGUA,1,1,0
30/09/2025,SONORA,HONDURAS,2,2,0
30/09/2025,SONORA,CUBA,1,1,0
30/09/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
01/10/2025,SONORA,HONDURAS,3,3,0
01/10/2025,SONORA,GUATEMALA,7,7,0
01/10/2025,SONORA,EL SALVADOR,2,2,0
01/10/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,9,9,0
01/10/2025,SONORA,CUBA,11,11,0
01/10/2025,SONORA,NICARAGUA,2,2,0
01/10/2025,BAJA CALIFORNIA,GUATEMALA,10,10,0
01/10/2025,BAJA CALIFORNIA,EL SALVADOR,1,1,0
01/10/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,4,0
01/10/2025,BAJA CALIFORNIA,CUBA,2,2,0
01/10/2025,BAJA CALIFORNIA,NICARAGUA,2,2,0
01/10/2025,BAJA CALIFORNIA,HAITÍ,1,1,0
01/10/2025,CHIHUAHUA,CUBA,17,17,0
02/10/2025,SONORA,GUATEMALA,1,1,0
02/10/2025,SONORA,EL SALVADOR,1,1,0
02/10/2025,SONORA,CUBA,4,4,0
02/10/2025,CHIHUAHUA,EL SALVADOR,1,1,0
02/10/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
03/10/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
03/10/2025,SONORA,GUATEMALA,11,11,0
03/10/2025,SONORA,HONDURAS,4,4,0
03/10/2025,SONORA,EL SALVADOR,6,6,0
03/10/2025,SONORA,CUBA,5,5,0
03/10/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,7,7,0
03/10/2025,SONORA,NICARAGUA,3,3,0
03/10/2025,TAMAULIPAS,GUATEMALA,4,4,0
03/10/2025,TAMAULIPAS,HONDURAS,10,10,0
03/10/2025,TAMAULIPAS,EL SALVADOR,4,4,0
03/10/2025,TAMAULIPAS,CUBA,50,50,0
03/10/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,18,18,0
03/10/2025,TAMAULIPAS,NICARAGUA,5,5,0
04/10/2025,SONORA,CUBA,4,4,0
05/10/2025,SONORA,GUATEMALA,3,1,2
06/10/2025,CHIHUAHUA,HONDURAS,2,2,0
06/10/2025,CHIHUAHUA,CUBA,11,11,0
06/10/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
06/10/2025,CHIHUAHUA,NICARAGUA,1,1,0
06/10/2025,SONORA,EL SALVADOR,2,2,0
06/10/2025,SONORA,CUBA,46,46,0
07/10/2025,BAJA CALIFORNIA,HAITÍ,1,1,0
07/10/2025,SONORA,GUATEMALA,1,1,0
07/10/2025,SONORA,EL SALVADOR,1,1,0
07/10/2025,SONORA,CUBA,1,1,0
07/10/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
08/10/2025,BAJA CALIFORNIA,GUATEMALA,16,16,0
08/10/2025,BAJA CALIFORNIA,HONDURAS,6,6,0
08/10/2025,BAJA CALIFORNIA,EL SALVADOR,5,5,0
08/10/2025,BAJA CALIFORNIA,CUBA,6,6,0
08/10/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,3,0
08/10/2025,BAJA CALIFORNIA,NICARAGUA,2,2,0
08/10/2025,BAJA CALIFORNIA,HAITÍ,1,1,0
08/10/2025,CHIHUAHUA,CUBA,5,5,0
08/10/2025,CHIHUAHUA,NICARAGUA,1,1,0
08/10/2025,SONORA,GUATEMALA,23,23,0
08/10/2025,SONORA,HONDURAS,13,13,0
08/10/2025,SONORA,EL SALVADOR,2,2,0
08/10/2025,SONORA,CUBA,9,9,0
08/10/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,9,9,0
08/10/2025,SONORA,NICARAGUA,5,5,0
09/10/2025,SONORA,GUATEMALA,2,2,0
09/10/2025,SONORA,CUBA,5,5,0
10/10/2025,TAMAULIPAS,GUATEMALA,5,5,0
10/10/2025,TAMAULIPAS,HONDURAS,8,8,0
10/10/2025,TAMAULIPAS,CUBA,45,44,1
10/10/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,27,26,1
10/10/2025,TAMAULIPAS,NICARAGUA,8,8,0
10/10/2025,TAMAULIPAS,HAITÍ,1,1,0
10/10/2025,CHIHUAHUA,GUATEMALA,1,1,0
10/10/2025,BAJA CALIFORNIA,GUATEMALA,8,8,0
10/10/2025,BAJA CALIFORNIA,HONDURAS,1,1,0
10/10/2025,BAJA CALIFORNIA,EL SALVADOR,2,2,0
10/10/2025,BAJA CALIFORNIA,CUBA,6,6,0
10/10/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,3,0
10/10/2025,BAJA CALIFORNIA,NICARAGUA,1,1,0
10/10/2025,BAJA CALIFORNIA,HAITÍ,1,1,0
12/10/2025,BAJA CALIFORNIA,GUATEMALA,2,2,0
13/10/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
13/10/2025,SONORA,GUATEMALA,21,20,1
13/10/2025,SONORA,HONDURAS,8,8,0
13/10/2025,SONORA,EL SALVADOR,6,6,0
13/10/2025,SONORA,CUBA,6,6,0
13/10/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,10,10,0
13/10/2025,SONORA,NICARAGUA,6,6,0
14/10/2025,SONORA,GUATEMALA,2,1,1
14/10/2025,SONORA,CUBA,5,5,0
15/10/2025,SONORA,GUATEMALA,9,9,0
15/10/2025,SONORA,HONDURAS,3,3,0
15/10/2025,SONORA,EL SALVADOR,6,6,0
15/10/2025,SONORA,CUBA,5,5,0
15/10/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,8,8,0
15/10/2025,SONORA,NICARAGUA,3,3,0
15/10/2025,CHIHUAHUA,CUBA,11,11,0
15/10/2025,CHIHUAHUA,NICARAGUA,3,3,0
15/10/2025,CHIHUAHUA,HAITÍ,2,2,0
16/10/2025,SONORA,GUATEMALA,2,1,1
16/10/2025,SONORA,CUBA,5,5,0
16/10/2025,BAJA CALIFORNIA,GUATEMALA,8,8,0
16/10/2025,BAJA CALIFORNIA,HONDURAS,8,8,0
16/10/2025,BAJA CALIFORNIA,EL SALVADOR,3,3,0
16/10/2025,BAJA CALIFORNIA,CUBA,13,13,0
16/10/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,5,5,0
16/10/2025,BAJA CALIFORNIA,NICARAGUA,2,2,0
16/10/2025,BAJA CALIFORNIA,HAITÍ,2,2,0
16/10/2025,CHIHUAHUA,NICARAGUA,1,1,0
17/10/2025,TAMAULIPAS,GUATEMALA,3,3,0
17/10/2025,TAMAULIPAS,HONDURAS,6,5,1
17/10/2025,TAMAULIPAS,EL SALVADOR,4,4,0
17/10/2025,TAMAULIPAS,CUBA,56,52,4
17/10/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,16,14,2
17/10/2025,TAMAULIPAS,NICARAGUA,4,4,0
17/10/2025,TAMAULIPAS,HAITÍ,5,5,0
17/10/2025,SONORA,GUATEMALA,8,8,0
17/10/2025,SONORA,HONDURAS,4,4,0
17/10/2025,SONORA,EL SALVADOR,3,3,0
17/10/2025,SONORA,CUBA,1,1,0
17/10/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,3,0
17/10/2025,SONORA,NICARAGUA,1,1,0
17/10/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
17/10/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
18/10/2025,SONORA,CUBA,5,5,0
20/10/2025,SONORA,GUATEMALA,8,8,0
20/10/2025,SONORA,HONDURAS,2,2,0
20/10/2025,SONORA,EL SALVADOR,1,1,0
20/10/2025,SONORA,CUBA,3,3,0
20/10/2025,CHIHUAHUA,CUBA,7,7,0
20/10/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,3,0
21/10/2025,SONORA,CUBA,4,4,0
21/10/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
22/10/2025,SONORA,GUATEMALA,14,14,0
22/10/2025,SONORA,HONDURAS,7,7,0
22/10/2025,SONORA,EL SALVADOR,4,4,0
22/10/2025,SONORA,CUBA,5,5,0
22/10/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,4,0
22/10/2025,SONORA,NICARAGUA,1,1,0
22/10/2025,BAJA CALIFORNIA,GUATEMALA,16,16,0
22/10/2025,BAJA CALIFORNIA,CUBA,7,7,0
22/10/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
22/10/2025,CHIHUAHUA,EL SALVADOR,1,1,0
22/10/2025,CHIHUAHUA,CUBA,10,10,0
23/10/2025,SONORA,GUATEMALA,3,2,1
23/10/2025,SONORA,HONDURAS,1,1,0
24/10/2025,SONORA,GUATEMALA,12,12,0
24/10/2025,SONORA,HONDURAS,5,5,0
24/10/2025,SONORA,EL SALVADOR,3,3,0
24/10/2025,SONORA,CUBA,8,8,0
24/10/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,9,6,3
