DIA,ESTADO / O.R.,NACIONALIDAD,EXTRANJEROS RESCATADOS POR EL INM,PRIMERA VEZ,REINCIDENCIA,PRESENTADOS EN EM,CANALIZADOS AL DIF,CONDUCCIÓN DE NORTE A SUR
11/12/2024,CIUDAD DE MÉXICO,PERU,3,3,0,3,0,
11/12/2024,CIUDAD DE MÉXICO,REPUBLICA BOLIVARIANA DE VENEZUELA,8,8,0,3,5,
11/12/2024,COAHUILA,COLOMBIA,4,4,0,0,4,
11/12/2024,COAHUILA,CUBA,5,5,0,2,3,
11/12/2024,COAHUILA,EL SALVADOR,1,1,0,1,0,
11/12/2024,COAHUILA,GUATEMALA,8,8,0,0,8,
11/12/2024,COAHUILA,HONDURAS,10,10,0,1,9,
11/12/2024,COAHUILA,NICARAGUA,4,4,0,4,0,
11/12/2024,COAHUILA,REPUBLICA BOLIVARIANA DE VENEZUELA,55,55,0,17,38,
11/12/2024,DURANGO,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
11/12/2024,DURANGO,GUATEMALA,1,1,0,1,0,
11/12/2024,ESTADO DE MÉXICO,ARGENTINA,2,2,0,2,0,
11/12/2024,ESTADO DE MÉXICO,BRASIL,3,3,0,0,3,
11/12/2024,ESTADO DE MÉXICO,CHINA,4,4,0,0,4,
11/12/2024,ESTADO DE MÉXICO,COLOMBIA,22,22,0,0,22,
11/12/2024,ESTADO DE MÉXICO,CUBA,4,4,0,1,3,
11/12/2024,ESTADO DE MÉXICO,ECUADOR,3,3,0,3,0,
11/12/2024,ESTADO DE MÉXICO,EL SALVADOR,2,2,0,0,2,
11/12/2024,ESTADO DE MÉXICO,ESTADOS UNIDOS DE AMERICA,3,3,0,3,0,
11/12/2024,ESTADO DE MÉXICO,HONDURAS,7,7,0,5,2,
11/12/2024,ESTADO DE MÉXICO,PERU,1,1,0,1,0,
11/12/2024,ESTADO DE MÉXICO,REPUBLICA BOLIVARIANA DE VENEZUELA,15,15,0,5,10,
11/12/2024,GUANAJUATO,COLOMBIA,1,1,0,1,0,
11/12/2024,GUANAJUATO,ECUADOR,6,6,0,6,0,
11/12/2024,GUANAJUATO,HONDURAS,6,6,0,2,4,
11/12/2024,GUERRERO,GUATEMALA,1,1,0,1,0,
11/12/2024,HIDALGO,COLOMBIA,3,3,0,0,3,
11/12/2024,HIDALGO,ECUADOR,4,4,0,0,4,
11/12/2024,HIDALGO,REPUBLICA BOLIVARIANA DE VENEZUELA,2,2,0,2,0,
11/12/2024,JALISCO,ARGENTINA,1,1,0,1,0,
11/12/2024,JALISCO,COLOMBIA,3,3,0,3,0,
11/12/2024,JALISCO,CUBA,2,2,0,0,2,
11/12/2024,JALISCO,REPUBLICA ISLAMICA DEL IRAN,2,2,0,2,0,
11/12/2024,JALISCO,TAILANDIA,1,1,0,1,0,
11/12/2024,NUEVO LEÓN,BRASIL,12,12,0,4,8,
11/12/2024,NUEVO LEÓN,COLOMBIA,1,1,0,1,0,
11/12/2024,NUEVO LEÓN,EL SALVADOR,7,7,0,2,5,
11/12/2024,NUEVO LEÓN,GUATEMALA,13,13,0,8,5,
11/12/2024,NUEVO LEÓN,HONDURAS,7,7,0,0,7,
11/12/2024,NUEVO LEÓN,REPUBLICA BOLIVARIANA DE VENEZUELA,9,9,0,9,0,
11/12/2024,OAXACA,COLOMBIA,7,7,0,3,4,
11/12/2024,OAXACA,ECUADOR,39,39,0,23,16,
11/12/2024,OAXACA,EL SALVADOR,11,11,0,11,0,
11/12/2024,OAXACA,HONDURAS,15,15,0,9,6,
11/12/2024,OAXACA,REPUBLICA BOLIVARIANA DE VENEZUELA,70,70,0,62,8,
11/12/2024,PUEBLA,COLOMBIA,4,4,0,1,3,
11/12/2024,PUEBLA,EL SALVADOR,1,1,0,1,0,
11/12/2024,PUEBLA,HONDURAS,1,1,0,1,0,
11/12/2024,PUEBLA,PERU,1,1,0,0,1,
11/12/2024,PUEBLA,REPUBLICA BOLIVARIANA DE VENEZUELA,26,26,0,4,22,
11/12/2024,QUERÉTARO,COLOMBIA,2,2,0,2,0,
11/12/2024,QUERÉTARO,GUATEMALA,9,9,0,9,0,
11/12/2024,QUERÉTARO,HONDURAS,1,1,0,1,0,
11/12/2024,QUERÉTARO,REPUBLICA BOLIVARIANA DE VENEZUELA,1,1,0,1,0,
11/12/2024,QUINTANA ROO,ARGENTINA,6,6,0,6,0,
11/12/2024,QUINTANA ROO,ESTADO PLURINACIONAL DE BOLIVIA,4,4,0,4,0,
11/12/2024,QUINTANA ROO,BRASIL,4,4,0,4,0,
11/12/2024,QUINTANA ROO,CHINA,4,4,0,0,4,
11/12/2024,QUINTANA ROO,COLOMBIA,41,41,0,0,41,
11/12/2024,QUINTANA ROO,COSTA RICA,1,1,0,1,0,
11/12/2024,QUINTANA ROO,CUBA,2,2,0,2,0,
11/12/2024,QUINTANA ROO,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
11/12/2024,QUINTANA ROO,FEDERACION DE RUSIA,1,1,0,1,0,
11/12/2024,QUINTANA ROO,GUATEMALA,2,2,0,2,0,
11/12/2024,QUINTANA ROO,PANAMA,4,4,0,0,4,
11/12/2024,SAN LUIS POTOSÍ,ECUADOR,1,1,0,1,0,
11/12/2024,SONORA,CUBA,1,1,0,1,0,
11/12/2024,SONORA,ECUADOR,10,10,0,7,3,
11/12/2024,SONORA,EL SALVADOR,1,1,0,1,0,
11/12/2024,SONORA,GUATEMALA,10,10,0,6,4,
11/12/2024,SONORA,HONDURAS,1,1,0,1,0,
11/12/2024,SONORA,NICARAGUA,1,1,0,1,0,
11/12/2024,TABASCO,ARGENTINA,1,1,0,1,0,
11/12/2024,TABASCO,BELICE,21,21,0,21,0,
11/12/2024,TABASCO,ESTADO PLURINACIONAL DE BOLIVIA,50,50,0,50,0,
11/12/2024,TABASCO,BRASIL,3,3,0,3,0,
11/12/2024,TABASCO,BURKINA FASO,1,1,0,1,0,
11/12/2024,TABASCO,CAMERUN,1,1,0,1,0,
11/12/2024,TABASCO,CHILE,62,62,0,62,0,
11/12/2024,TABASCO,CHINA,9,9,0,9,0,
11/12/2024,TABASCO,COLOMBIA,213,213,0,212,1,
11/12/2024,TABASCO,COSTA RICA,32,32,0,32,0,
11/12/2024,TABASCO,CÔTE D'IVOIRE,1,1,0,1,0,
11/12/2024,TABASCO,CUBA,64,64,0,64,0,
11/12/2024,TABASCO,ECUADOR,200,200,0,199,1,
11/12/2024,TABASCO,EL SALVADOR,92,92,0,91,1,
11/12/2024,TABASCO,ERITREA,2,2,0,2,0,
11/12/2024,TABASCO,ESTADOS UNIDOS DE AMERICA,9,9,0,9,0,
11/12/2024,TABASCO,ETIOPIA,6,6,0,6,0,
11/12/2024,TABASCO,GHANA,1,1,0,1,0,
11/12/2024,TABASCO,GUATEMALA,76,76,0,70,6,
11/12/2024,TABASCO,HONDURAS,89,89,0,75,14,
11/12/2024,TABASCO,INDIA,9,9,0,9,0,
11/12/2024,TABASCO,JORDANIA,1,1,0,1,0,
11/12/2024,TABASCO,MALI,2,2,0,2,0,
11/12/2024,TABASCO,NICARAGUA,144,144,0,144,0,
11/12/2024,TABASCO,PANAMA,20,20,0,20,0,
11/12/2024,TABASCO,PERU,98,98,0,98,0,
11/12/2024,TABASCO,REPUBLICA DOMINICANA,122,122,0,122,0,
11/12/2024,TABASCO,TURQUIA,7,7,0,7,0,
11/12/2024,TABASCO,REPUBLICA BOLIVARIANA DE VENEZUELA,282,282,0,236,46,
11/12/2024,TAMAULIPAS,CUBA,16,16,0,16,0,
11/12/2024,TAMAULIPAS,EL SALVADOR,2,2,0,0,2,
11/12/2024,TAMAULIPAS,GUATEMALA,3,3,0,1,2,
11/12/2024,TAMAULIPAS,NICARAGUA,3,3,0,3,0,
11/12/2024,TAMAULIPAS,REPUBLICA BOLIVARIANA DE VENEZUELA,19,19,0,19,0,
11/12/2024,TLAXCALA,COLOMBIA,1,1,0,0,1,
11/12/2024,TLAXCALA,CUBA,1,1,0,1,0,
11/12/2024,TLAXCALA,GUATEMALA,1,1,0,1,0,
11/12/2024,TLAXCALA,HONDURAS,5,5,0,5,0,
11/12/2024,TLAXCALA,PANAMA,1,1,0,1,0,
11/12/2024,TLAXCALA,REPUBLICA BOLIVARIANA DE VENEZUELA,20,20,0,16,4,
11/12/2024,VERACRUZ,CAMERUN,1,1,0,1,0,
11/12/2024,VERACRUZ,COLOMBIA,2,2,0,2,0,
11/12/2024,VERACRUZ,ECUADOR,1,1,0,1,0,
11/12/2024,VERACRUZ,GUATEMALA,1,1,0,1,0,
11/12/2024,VERACRUZ,HAITI,3,3,0,3,0,
11/12/2024,VERACRUZ,HONDURAS,5,5,0,5,0,
11/12/2024,VERACRUZ,PAPUA NUEVA GUINEA,1,1,0,1,0,
11/12/2024,VERACRUZ,REPUBLICA BOLIVARIANA DE VENEZUELA,89,89,0,55,34,
11/12/2024,YUCATÁN,COLOMBIA,1,1,0,1,0,
12/12/2024,BAJA CALIFORNIA,ARMENIA,1,1,0,1,0,
12/12/2024,BAJA CALIFORNIA,CHINA,2,2,0,2,0,
12/12/2024,BAJA CALIFORNIA,COSTA RICA,3,3,0,3,0,
12/12/2024,BAJA CALIFORNIA,CUBA,6,6,0,6,0,
12/12/2024,BAJA CALIFORNIA,ECUADOR,10,10,0,6,4,
12/12/2024,BAJA CALIFORNIA,EL SALVADOR,12,12,0,9,3,
12/12/2024,BAJA CALIFORNIA,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
12/12/2024,BAJA CALIFORNIA,GUATEMALA,9,9,0,2,7,
12/12/2024,BAJA CALIFORNIA,HONDURAS,1,1,0,1,0,
12/12/2024,BAJA CALIFORNIA,NICARAGUA,2,2,0,0,2,
12/12/2024,BAJA CALIFORNIA,PERU,1,1,0,1,0,
12/12/2024,BAJA CALIFORNIA,SRI LANKA,7,7,0,7,0,
12/12/2024,BAJA CALIFORNIA,REPUBLICA BOLIVARIANA DE VENEZUELA,7,7,0,4,3,
12/12/2024,BAJA CALIFORNIA SUR,FEDERACION DE RUSIA,1,1,0,1,0,
12/12/2024,BAJA CALIFORNIA SUR,UCRANIA,1,1,0,1,0,
12/12/2024,CAMPECHE,ECUADOR,2,2,0,2,0,
12/12/2024,CAMPECHE,GUATEMALA,3,3,0,3,0,
12/12/2024,CAMPECHE,HONDURAS,1,1,0,1,0,
12/12/2024,CAMPECHE,TURQUIA,11,11,0,4,7,
12/12/2024,CHIAPAS,AFGANISTAN,21,21,12,19,2,
12/12/2024,CHIAPAS,ANGOLA,10,10,10,10,0,
12/12/2024,CHIAPAS,BANGLADESH,4,4,0,4,0,
12/12/2024,CHIAPAS,ESTADO PLURINACIONAL DE BOLIVIA,4,4,4,4,0,
12/12/2024,CHIAPAS,BRASIL,13,13,5,8,5,
12/12/2024,CHIAPAS,CAMERUN,10,10,10,10,0,
12/12/2024,CHIAPAS,CHILE,3,3,1,0,3,
12/12/2024,CHIAPAS,CHINA,10,10,10,10,0,
12/12/2024,CHIAPAS,COLOMBIA,166,166,124,132,34,
12/12/2024,CHIAPAS,CONGO,20,20,20,20,0,
12/12/2024,CHIAPAS,CUBA,43,43,31,29,14,
12/12/2024,CHIAPAS,DOMINICA,5,5,4,5,0,
12/12/2024,CHIAPAS,ECUADOR,99,99,64,53,46,
12/12/2024,CHIAPAS,EL SALVADOR,51,51,43,38,13,
12/12/2024,CHIAPAS,ERITREA,9,9,5,9,0,
12/12/2024,CHIAPAS,ESTADOS UNIDOS DE AMERICA,2,2,2,2,0,
12/12/2024,CHIAPAS,ETIOPIA,21,21,15,21,0,
12/12/2024,CHIAPAS,GEORGIA,1,1,1,0,1,
12/12/2024,CHIAPAS,GUATEMALA,288,288,269,263,25,
12/12/2024,CHIAPAS,GUINEA,6,6,6,6,0,
12/12/2024,CHIAPAS,GUINEA ECUATORIAL,1,1,1,1,0,
12/12/2024,CHIAPAS,HAITI,140,140,130,134,6,
12/12/2024,CHIAPAS,HONDURAS,79,79,62,58,21,
12/12/2024,CHIAPAS,INDIA,53,53,10,53,0,
12/12/2024,CHIAPAS,REPUBLICA ISLAMICA DEL IRAN,7,7,4,7,0,
12/12/2024,CHIAPAS,REPUBLICA FEDERAL DEMOCRATICA DE NEPAL,2,2,0,2,0,
12/12/2024,CHIAPAS,NICARAGUA,21,21,10,13,8,
12/12/2024,CHIAPAS,PERU,27,27,23,24,3,
12/12/2024,CHIAPAS,REPUBLICA DOMINICANA,6,6,6,6,0,
12/12/2024,CHIAPAS,SENEGAL,5,5,5,5,0,
12/12/2024,CHIAPAS,UZBEKISTAN,5,5,1,1,4,
12/12/2024,CHIAPAS,REPUBLICA BOLIVARIANA DE VENEZUELA,1872,1872,1542,1563,309,
12/12/2024,CHIAPAS,YEMEN,1,1,0,1,0,
12/12/2024,CHIHUAHUA,COLOMBIA,4,4,0,4,0,
12/12/2024,CHIHUAHUA,ECUADOR,1,1,0,1,0,
12/12/2024,CHIHUAHUA,GUATEMALA,3,3,0,2,1,
12/12/2024,CHIHUAHUA,PERU,1,1,0,1,0,
12/12/2024,CHIHUAHUA,REPUBLICA BOLIVARIANA DE VENEZUELA,2,2,0,0,2,
12/12/2024,CIUDAD DE MÉXICO,ARGENTINA,3,3,0,3,0,
12/12/2024,CIUDAD DE MÉXICO,BRASIL,5,5,0,0,5,
12/12/2024,CIUDAD DE MÉXICO,CAMERUN,1,1,0,1,0,
12/12/2024,CIUDAD DE MÉXICO,CHINA,2,2,0,2,0,
12/12/2024,CIUDAD DE MÉXICO,COLOMBIA,78,78,0,0,78,
12/12/2024,CIUDAD DE MÉXICO,COSTA RICA,1,1,0,1,0,
12/12/2024,CIUDAD DE MÉXICO,CUBA,8,8,0,6,2,
12/12/2024,CIUDAD DE MÉXICO,ESPAÑA,1,1,0,1,0,
12/12/2024,CIUDAD DE MÉXICO,ESTADOS UNIDOS DE AMERICA,2,2,0,0,2,
12/12/2024,CIUDAD DE MÉXICO,GUATEMALA,4,4,0,0,4,
12/12/2024,CIUDAD DE MÉXICO,ITALIA,1,1,0,1,0,
12/12/2024,CIUDAD DE MÉXICO,NICARAGUA,2,2,0,2,0,
12/12/2024,CIUDAD DE MÉXICO,NIGERIA,1,1,0,1,0,
12/12/2024,CIUDAD DE MÉXICO,PAKISTAN,2,2,0,2,0,
12/12/2024,CIUDAD DE MÉXICO,PANAMA,1,1,0,1,0,
12/12/2024,CIUDAD DE MÉXICO,PERU,2,2,0,0,2,
12/12/2024,CIUDAD DE MÉXICO,REPUBLICA BOLIVARIANA DE VENEZUELA,4,4,0,4,0,
12/12/2024,CIUDAD DE MÉXICO,TAIWAN (PROVINCIA DE CHINA),1,1,0,1,0,
12/12/2024,COAHUILA,BRASIL,1,1,0,1,0,
12/12/2024,COAHUILA,COLOMBIA,3,3,0,1,2,
12/12/2024,COAHUILA,CUBA,2,2,0,0,2,
12/12/2024,COAHUILA,ECUADOR,6,6,0,3,3,
12/12/2024,COAHUILA,EL SALVADOR,1,1,0,1,0,
12/12/2024,COAHUILA,GUATEMALA,3,3,0,3,0,
12/12/2024,COAHUILA,HONDURAS,3,3,0,3,0,
12/12/2024,COAHUILA,NICARAGUA,3,3,0,3,0,
12/12/2024,COAHUILA,PERU,1,1,0,0,1,
12/12/2024,COAHUILA,REPUBLICA BOLIVARIANA DE VENEZUELA,12,12,0,8,4,
12/12/2024,DURANGO,GUATEMALA,2,2,0,2,0,
12/12/2024,ESTADO DE MÉXICO,ARGENTINA,1,1,0,1,0,
12/12/2024,ESTADO DE MÉXICO,CHILE,1,1,0,1,0,
12/12/2024,ESTADO DE MÉXICO,COLOMBIA,13,13,0,0,13,
12/12/2024,JALISCO,ARGENTINA,2,2,0,0,2,
12/12/2024,JALISCO,BRASIL,1,1,0,1,0,
12/12/2024,JALISCO,COLOMBIA,8,8,0,0,8,
12/12/2024,JALISCO,ECUADOR,1,1,0,1,0,
12/12/2024,JALISCO,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
12/12/2024,JALISCO,FILIPINAS,7,7,0,0,7,
12/12/2024,JALISCO,REINO UNIDO DE GRAN BRETAÑA E IRLANDA DEL NORTE,1,1,0,1,0,
12/12/2024,JALISCO,RUMANIA,1,1,0,1,0,
12/12/2024,NUEVO LEÓN,BRASIL,1,1,0,1,0,
12/12/2024,NUEVO LEÓN,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
12/12/2024,NUEVO LEÓN,GUATEMALA,2,2,0,2,0,
12/12/2024,NUEVO LEÓN,HONDURAS,5,5,0,1,4,
12/12/2024,NUEVO LEÓN,REPUBLICA DOMINICANA,2,2,0,2,0,
12/12/2024,NUEVO LEÓN,REPUBLICA BOLIVARIANA DE VENEZUELA,9,9,0,1,8,
12/12/2024,OAXACA,ECUADOR,21,21,0,17,4,
12/12/2024,OAXACA,EL SALVADOR,9,9,0,9,0,
12/12/2024,OAXACA,HONDURAS,16,16,0,12,4,
12/12/2024,OAXACA,PERU,5,5,0,5,0,
12/12/2024,OAXACA,REPUBLICA BOLIVARIANA DE VENEZUELA,71,71,0,59,12,
12/12/2024,PUEBLA,COLOMBIA,3,3,0,3,0,
12/12/2024,PUEBLA,ECUADOR,1,1,0,0,1,
12/12/2024,PUEBLA,EL SALVADOR,1,1,0,1,0,
12/12/2024,PUEBLA,HONDURAS,4,4,0,4,0,
12/12/2024,PUEBLA,NICARAGUA,6,6,0,3,3,
12/12/2024,PUEBLA,PERU,10,10,0,0,10,
12/12/2024,PUEBLA,REPUBLICA BOLIVARIANA DE VENEZUELA,19,19,0,3,16,
12/12/2024,QUERÉTARO,HONDURAS,1,1,0,1,0,
12/12/2024,QUERÉTARO,REPUBLICA BOLIVARIANA DE VENEZUELA,6,6,0,6,0,
12/12/2024,QUINTANA ROO,ARABIA SAUDITA,2,2,0,2,0,
12/12/2024,QUINTANA ROO,ARGENTINA,7,7,0,7,0,
12/12/2024,QUINTANA ROO,ESTADO PLURINACIONAL DE BOLIVIA,2,2,0,2,0,
12/12/2024,QUINTANA ROO,BRASIL,5,5,0,0,5,
12/12/2024,QUINTANA ROO,CHILE,1,1,0,1,0,
12/12/2024,QUINTANA ROO,COLOMBIA,33,33,0,2,31,
12/12/2024,QUINTANA ROO,COSTA RICA,2,2,0,0,2,
12/12/2024,QUINTANA ROO,ESPAÑA,3,3,0,3,0,
12/12/2024,QUINTANA ROO,ESTADOS UNIDOS DE AMERICA,3,3,0,3,0,
12/12/2024,QUINTANA ROO,FEDERACION DE RUSIA,3,3,0,3,0,
12/12/2024,QUINTANA ROO,FILIPINAS,1,1,0,1,0,
12/12/2024,QUINTANA ROO,PAKISTAN,1,1,0,1,0,
12/12/2024,QUINTANA ROO,PANAMA,3,3,0,0,3,
12/12/2024,QUINTANA ROO,PERU,1,1,0,1,0,
12/12/2024,QUINTANA ROO,RUMANIA,2,2,0,2,0,
12/12/2024,QUINTANA ROO,TURQUIA,10,10,0,4,6,
12/12/2024,QUINTANA ROO,UCRANIA,1,1,0,1,0,
12/12/2024,QUINTANA ROO,REPUBLICA BOLIVARIANA DE VENEZUELA,1,1,0,1,0,
12/12/2024,SAN LUIS POTOSÍ,COLOMBIA,1,1,0,1,0,
12/12/2024,SONORA,CUBA,14,14,0,4,10,
12/12/2024,SONORA,ESTADOS UNIDOS DE AMERICA,2,2,0,2,0,
12/12/2024,SONORA,GUATEMALA,39,39,0,35,4,
12/12/2024,TABASCO,BELICE,33,33,0,33,0,
12/12/2024,TABASCO,ESTADO PLURINACIONAL DE BOLIVIA,45,45,0,45,0,
12/12/2024,TABASCO,BRASIL,16,16,0,3,13,
12/12/2024,TABASCO,CAMERUN,10,10,0,10,0,
12/12/2024,TABASCO,CHILE,62,62,0,62,0,
12/12/2024,TABASCO,CHINA,1,1,0,1,0,
12/12/2024,TABASCO,COLOMBIA,186,186,0,177,9,
12/12/2024,TABASCO,COSTA RICA,33,33,0,33,0,
12/12/2024,TABASCO,CUBA,111,111,0,109,2,
12/12/2024,TABASCO,ECUADOR,199,199,0,199,0,
12/12/2024,TABASCO,EL SALVADOR,119,119,0,115,4,
12/12/2024,TABASCO,ESTADOS UNIDOS DE AMERICA,14,14,0,14,0,
12/12/2024,TABASCO,ETIOPIA,1,1,0,1,0,
12/12/2024,TABASCO,GUATEMALA,80,80,0,66,14,
12/12/2024,TABASCO,HAITI,7,7,0,7,0,
12/12/2024,TABASCO,HONDURAS,105,105,0,54,51,
12/12/2024,TABASCO,INDIA,5,5,0,5,0,
12/12/2024,TABASCO,REPUBLICA ISLAMICA DEL IRAN,3,3,0,3,0,
12/12/2024,TABASCO,JORDANIA,3,3,0,3,0,
12/12/2024,TABASCO,REPUBLICA FEDERAL DEMOCRATICA DE NEPAL,2,2,0,2,0,
12/12/2024,TABASCO,NICARAGUA,128,128,0,128,0,
12/12/2024,TABASCO,PANAMA,36,36,0,36,0,
12/12/2024,TABASCO,PERU,83,83,0,83,0,
12/12/2024,TABASCO,REPUBLICA DOMINICANA,78,78,0,78,0,
12/12/2024,TABASCO,TURQUIA,1,1,0,1,0,
12/12/2024,TABASCO,UZBEKISTAN,2,2,0,2,0,
12/12/2024,TABASCO,REPUBLICA BOLIVARIANA DE VENEZUELA,268,268,0,226,42,
12/12/2024,TAMAULIPAS,NICARAGUA,1,1,0,1,0,
12/12/2024,TAMAULIPAS,REPUBLICA BOLIVARIANA DE VENEZUELA,2,2,0,0,2,
12/12/2024,TLAXCALA,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
12/12/2024,TLAXCALA,GUATEMALA,1,1,0,1,0,
12/12/2024,TLAXCALA,REPUBLICA BOLIVARIANA DE VENEZUELA,1,1,0,1,0,
12/12/2024,VERACRUZ,COLOMBIA,3,3,0,3,0,
12/12/2024,VERACRUZ,ECUADOR,7,7,0,0,7,
12/12/2024,VERACRUZ,PERU,1,1,0,1,0,
12/12/2024,VERACRUZ,REPUBLICA BOLIVARIANA DE VENEZUELA,27,27,0,21,6,
12/12/2024,YUCATÁN,GUATEMALA,1,1,0,1,0,
12/12/2024,YUCATÁN,PERU,1,1,0,1,0,
13/12/2024,AGUASCALIENTES,COLOMBIA,2,2,0,2,0,
13/12/2024,AGUASCALIENTES,HONDURAS,1,1,0,1,0,
13/12/2024,AGUASCALIENTES,REPUBLICA BOLIVARIANA DE VENEZUELA,8,8,0,8,0,
13/12/2024,BAJA CALIFORNIA,BANGLADESH,1,1,0,1,0,
13/12/2024,BAJA CALIFORNIA,COLOMBIA,4,4,0,4,0,
13/12/2024,BAJA CALIFORNIA,CUBA,15,15,0,4,11,
13/12/2024,BAJA CALIFORNIA,ECUADOR,2,2,0,2,0,
13/12/2024,BAJA CALIFORNIA,ESTADOS UNIDOS DE AMERICA,14,14,0,0,14,
13/12/2024,BAJA CALIFORNIA,GUATEMALA,8,8,0,1,7,
13/12/2024,BAJA CALIFORNIA,HONDURAS,1,1,0,0,1,
13/12/2024,BAJA CALIFORNIA,REPUBLICA ISLAMICA DEL IRAN,1,1,0,1,0,
13/12/2024,BAJA CALIFORNIA,REPUBLICA FEDERAL DEMOCRATICA DE NEPAL,1,1,0,1,0,
13/12/2024,BAJA CALIFORNIA,NIGERIA,2,2,0,0,2,
13/12/2024,BAJA CALIFORNIA,PERU,2,2,0,2,0,
13/12/2024,BAJA CALIFORNIA,TURQUIA,4,4,0,0,4,
13/12/2024,BAJA CALIFORNIA,REPUBLICA BOLIVARIANA DE VENEZUELA,8,8,0,2,6,
13/12/2024,CHIAPAS,AFGANISTAN,6,6,6,0,6,
13/12/2024,CHIAPAS,BRASIL,9,9,1,4,5,
13/12/2024,CHIAPAS,CAMERUN,10,10,10,10,0,
13/12/2024,CHIAPAS,CHILE,5,5,3,0,5,
13/12/2024,CHIAPAS,CHINA,10,10,10,10,0,
13/12/2024,CHIAPAS,COLOMBIA,172,172,145,103,69,
13/12/2024,CHIAPAS,CONGO,10,10,10,10,0,
13/12/2024,CHIAPAS,CUBA,98,98,90,83,15,
13/12/2024,CHIAPAS,DOMINICA,8,8,6,3,5,
13/12/2024,CHIAPAS,ECUADOR,80,80,55,27,53,
13/12/2024,CHIAPAS,EL SALVADOR,53,53,47,37,16,
13/12/2024,CHIAPAS,ETIOPIA,15,15,15,15,0,
13/12/2024,CHIAPAS,GUATEMALA,340,340,326,288,52,
13/12/2024,CHIAPAS,GUINEA,5,5,5,5,0,
13/12/2024,CHIAPAS,HAITI,124,124,118,121,3,
13/12/2024,CHIAPAS,HONDURAS,138,138,124,68,70,
13/12/2024,CHIAPAS,INDIA,12,12,10,12,0,
13/12/2024,CHIAPAS,KIRGUISTAN,7,7,7,0,7,
13/12/2024,CHIAPAS,NICARAGUA,16,16,14,11,5,
13/12/2024,CHIAPAS,PANAMA,2,2,1,0,2,
13/12/2024,CHIAPAS,PERU,56,56,36,19,37,
13/12/2024,CHIAPAS,REPUBLICA DOMINICANA,6,6,6,6,0,
13/12/2024,CHIAPAS,SENEGAL,5,5,5,5,0,
13/12/2024,CHIAPAS,UZBEKISTAN,4,4,0,0,4,
13/12/2024,CHIAPAS,REPUBLICA BOLIVARIANA DE VENEZUELA,1731,1731,1405,1235,496,
13/12/2024,CHIHUAHUA,EL SALVADOR,1,1,0,1,0,
13/12/2024,CHIHUAHUA,GUATEMALA,6,6,0,4,2,
13/12/2024,CHIHUAHUA,PERU,2,2,0,2,0,
13/12/2024,CHIHUAHUA,REPUBLICA BOLIVARIANA DE VENEZUELA,10,10,0,6,4,
13/12/2024,CIUDAD DE MÉXICO,ARMENIA,4,4,0,0,4,
13/12/2024,CIUDAD DE MÉXICO,ESTADO PLURINACIONAL DE BOLIVIA,1,1,0,1,0,
13/12/2024,CIUDAD DE MÉXICO,BRASIL,2,2,0,0,2,
13/12/2024,CIUDAD DE MÉXICO,CHILE,1,1,0,1,0,
13/12/2024,CIUDAD DE MÉXICO,CHINA,9,9,0,0,9,
13/12/2024,CIUDAD DE MÉXICO,COLOMBIA,91,91,0,0,91,
13/12/2024,CIUDAD DE MÉXICO,CUBA,2,2,0,2,0,
13/12/2024,CIUDAD DE MÉXICO,ECUADOR,2,2,0,2,0,
13/12/2024,CIUDAD DE MÉXICO,EL SALVADOR,1,1,0,1,0,
13/12/2024,CIUDAD DE MÉXICO,FEDERACION DE RUSIA,1,1,0,1,0,
13/12/2024,CIUDAD DE MÉXICO,GUATEMALA,3,3,0,3,0,
13/12/2024,CIUDAD DE MÉXICO,HONDURAS,1,1,0,1,0,
13/12/2024,CIUDAD DE MÉXICO,INDIA,2,2,0,2,0,
13/12/2024,CIUDAD DE MÉXICO,REPUBLICA DOMINICANA,1,1,0,1,0,
13/12/2024,CIUDAD DE MÉXICO,REPUBLICA BOLIVARIANA DE VENEZUELA,2,2,0,2,0,
13/12/2024,CIUDAD DE MÉXICO,VIETNAM,2,2,0,2,0,
13/12/2024,COAHUILA,COLOMBIA,3,3,0,3,0,
13/12/2024,COAHUILA,CUBA,3,3,0,0,3,
13/12/2024,COAHUILA,ECUADOR,1,1,0,1,0,
13/12/2024,COAHUILA,EL SALVADOR,1,1,0,1,0,
13/12/2024,COAHUILA,HONDURAS,6,6,0,4,2,
13/12/2024,COAHUILA,NICARAGUA,4,4,0,2,2,
13/12/2024,COAHUILA,PERU,6,6,0,2,4,
13/12/2024,COAHUILA,REPUBLICA BOLIVARIANA DE VENEZUELA,42,42,0,12,30,
13/12/2024,COLIMA,COLOMBIA,2,2,0,2,0,
13/12/2024,COLIMA,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
13/12/2024,DURANGO,PERU,1,1,0,1,0,
13/12/2024,ESTADO DE MÉXICO,COLOMBIA,2,2,0,2,0,
13/12/2024,ESTADO DE MÉXICO,UZBEKISTAN,1,1,0,1,0,
